keyword	tag	ent_type	parent
OperatorsName	(0008,1070)	attribute	override_sequence
OperatorsName	(0008,1070)	attribute	general_contributing_sources
OperatorsName	(0008,1070)	attribute	rt_series
OperatorsName	(0008,1070)	attribute	general_series
OperatorsName	(0008,1070)	attribute	overridden_parameters_sequence
OpticalPathSequence	(0048,0105)	attribute	optical_path
OrganDose	(0040,0316)	attribute	x-ray_3d_acquisition_sequence
OrganDose	(0040,0316)	attribute	per_projection_acquisition_sequence
OrganDose	(0040,0316)	attribute	x-ray_acquisition_dose_sequence
OrganDose	(0040,0316)	attribute	x_ray_acquisition_dose
OrganDose	(0040,0316)	attribute	enhanced_mammography_image
OrganExposed	(0040,0318)	attribute	mammography_image
OrganExposed	(0040,0318)	attribute	x_ray_acquisition_dose
OriginalImageIdentification			
OriginalImageIdentificationNomenclature			
OriginalSpecializedSOPClassUID	(0008,001B)	attribute	sop_common
OtherElements			
OtherPatientIDs			
OverlayBitPosition	(60xx,0102)	attribute	overlay_plane
OverlayBitsAllocated	(60xx,0100)	attribute	overlay_plane
OverlayColumns	(60xx,0011)	attribute	overlay_plane
OverlayDate			
OverlayDescription	(60xx,0022)	attribute	overlay_plane
OverlayOrigin	(60xx,0050)	attribute	overlay_plane
OverlayRows	(60xx,0010)	attribute	overlay_plane
OverlayType	(60xx,0040)	attribute	overlay_plane
OversamplingPhase	(0018,9029)	attribute	mr_pulse_sequence
PVCRejection	(0018,1085)	attribute	nm_multi_gated_acquisition
PVCRejection	(0018,1085)	attribute	mr_image
PVCRejection	(0018,1085)	attribute	pet_multi_gated_acquisition
PaletteColorLookupTableUID	(0028,1199)	attribute	palette_color_lookup_table
PaletteColorLookupTableUID	(0028,1199)	attribute	parametric_map_image
PaletteColorLookupTableUID	(0028,1199)	attribute	presentation_state_classification_component_sequence
PaletteColorLookupTableUID	(0028,1199)	attribute	presentation_state_classification_component_sequence
ParallelAcquisition	(0018,9077)	attribute	mr_modifier_sequence
ParallelAcquisitionTechnique	(0018,9078)	attribute	mr_modifier_sequence
ParallelReductionFactorInPlane	(0018,9069)	attribute	mr_modifier_sequence
ParallelReductionFactorOutOfPlane	(0018,9155)	attribute	mr_modifier_sequence
ParallelReductionFactorSecondInPlane	(0018,9168)	attribute	mr_modifier_sequence
PartialFourier	(0018,9081)	attribute	mr_modifier_sequence
PartialFourierDirection	(0018,9036)	attribute	mr_modifier_sequence
PartialView	(0028,1350)	attribute	_dermoscopic_image
PartialView	(0028,1350)	attribute	mammography_image
PartialView	(0028,1350)	attribute	breast_view
PatientAddress	(0010,1040)	attribute	patient_demographic
PatientAge	(0010,1010)	attribute	patient_study
PatientAge	(0010,1010)	attribute	patient_demographic
PatientBirthDate	(0010,0030)	attribute	performed_procedure_step_relationship
PatientBirthDate	(0010,0030)	attribute	patient_demographic
PatientBirthDate	(0010,0030)	attribute	unified_procedure_step_relationship
PatientBirthDate	(0010,0030)	attribute	patient
PatientBirthTime	(0010,0032)	attribute	patient_demographic
PatientBirthTime	(0010,0032)	attribute	patient
PatientBreedDescription	(0010,2292)	attribute	patient_demographic
PatientBreedDescription	(0010,2292)	attribute	patient
PatientComments	(0010,4000)	attribute	patient_demographic
PatientComments	(0010,4000)	attribute	patient
PatientGantryRelationshipCodeSequence	(0054,0414)	attribute	dx_positioning
PatientGantryRelationshipCodeSequence	(0054,0414)	attribute	patient_orientation
PatientGantryRelationshipCodeSequence	(0054,0414)	attribute	nm_pet_patient_orientation
PatientID	(0010,0020)	attribute	patient_identification
PatientID	(0010,0020)	attribute	other_patient_ids_sequence
PatientID	(0010,0020)	attribute	performed_procedure_step_relationship
PatientID	(0010,0020)	attribute	unified_procedure_step_relationship
PatientID	(0010,0020)	attribute	other_patient_ids_sequence
PatientID	(0010,0020)	attribute	source_patient_group_identification_sequence
PatientID	(0010,0020)	attribute	group_of_patients_identification_sequence
PatientID	(0010,0020)	attribute	patient
PatientID	(0010,0020)	attribute	other_patient_ids_sequence
PatientID	(0010,0020)	attribute	substance_administration_log
PatientID	(0010,0020)	attribute	rt_general_machine_verification
PatientIdentityRemoved	(0012,0062)	attribute	patient
PatientName	(0010,0010)	attribute	patient_identification
PatientName	(0010,0010)	attribute	performed_procedure_step_relationship
PatientName	(0010,0010)	attribute	unified_procedure_step_relationship
PatientName	(0010,0010)	attribute	patient
PatientName	(0010,0010)	attribute	substance_administration_log
PatientOrientation	(0020,0020)	attribute	general_image
PatientOrientation	(0020,0020)	attribute	patient_orientation_in_frame_sequence
PatientOrientation	(0020,0020)	attribute	source_image_sequence
PatientOrientation	(0020,0020)	attribute	dx_image
PatientOrientation	(0020,0020)	attribute	enhanced_mammography_image
PatientOrientationCodeSequence	(0054,0410)	attribute	dx_positioning
PatientOrientationCodeSequence	(0054,0410)	attribute	patient_orientation_and_equipment_relationship
PatientOrientationCodeSequence	(0054,0410)	attribute	patient_orientation
PatientOrientationCodeSequence	(0054,0410)	attribute	nm_pet_patient_orientation
PatientOrientationModifierCodeSequence	(0054,0412)	attribute	patient_orientation_code_sequence
PatientOrientationModifierCodeSequence	(0054,0412)	attribute	patient_orientation_code_sequence
PatientOrientationModifierCodeSequence	(0054,0412)	attribute	patient_orientation_code_sequence
PatientPosition	(0018,5100)	attribute	dx_positioning
PatientPosition	(0018,5100)	attribute	rt_image
PatientPosition	(0018,5100)	attribute	patient_setup_sequence
PatientPosition	(0018,5100)	attribute	group_of_patients_identification_sequence
PatientPosition	(0018,5100)	attribute	general_series
PatientSetupNumber	(300A,0182)	attribute	patient_setup_sequence
PatientSetupNumber	(300A,0182)	attribute	patient_setup_sequence
PatientSetupSequence	(300A,0180)	attribute	rt_patient_setup
PatientSetupSequence	(300A,0180)	attribute	general_machine_verification_sequence
PatientSex	(0010,0040)	attribute	performed_procedure_step_relationship
PatientSex	(0010,0040)	attribute	patient_demographic
PatientSex	(0010,0040)	attribute	unified_procedure_step_relationship
PatientSex	(0010,0040)	attribute	patient
PatientSexNeutered	(0010,2203)	attribute	patient_medical
PatientSexNeutered	(0010,2203)	attribute	patient_study
PatientSize	(0010,1020)	attribute	patient_study
PatientSize	(0010,1020)	attribute	patient_demographic
PatientSpeciesCodeSequence	(0010,2202)	attribute	patient_demographic
PatientSpeciesCodeSequence	(0010,2202)	attribute	patient
PatientSpeciesDescription	(0010,2201)	attribute	patient_demographic
PatientSpeciesDescription	(0010,2201)	attribute	patient
PatientState	(0038,0500)	attribute	patient_medical
PatientState	(0038,0500)	attribute	patient_study
PatientTelephoneNumbers	(0010,2154)	attribute	patient_demographic
PatientWeight	(0010,1030)	attribute	patient_study
PatientWeight	(0010,1030)	attribute	patient_demographic
PerFrameFunctionalGroupsSequence	(5200,9230)	attribute	multi_frame_functional_groups
PercentPhaseFieldOfView	(0018,0094)	attribute	mr_fov/geometry_sequence
PercentPhaseFieldOfView	(0018,0094)	attribute	mr_spectroscopy_fov/geometry_sequence
PercentPhaseFieldOfView	(0018,0094)	attribute	mr_image
PercentSampling	(0018,0093)	attribute	mr_fov/geometry_sequence
PercentSampling	(0018,0093)	attribute	mr_spectroscopy_fov/geometry_sequence
PercentSampling	(0018,0093)	attribute	mr_image
PerformedProcedureCodeSequence	(0040,A372)	attribute	sr_document_general
PerformedProcedureStepDescription	(0040,0254)	attribute	performed_procedure_step_information
PerformedProcedureStepDescription	(0040,0254)	attribute	unified_procedure_step_performed_procedure_sequence
PerformedProcedureStepDescription	(0040,0254)	attribute	performed_procedure_step_summary
PerformedProcedureStepEndDate	(0040,0250)	attribute	performed_procedure_step_information
PerformedProcedureStepEndDate	(0040,0250)	attribute	performed_procedure_step_summary
PerformedProcedureStepEndTime	(0040,0251)	attribute	performed_procedure_step_information
PerformedProcedureStepEndTime	(0040,0251)	attribute	performed_procedure_step_summary
PerformedProcedureStepID	(0040,0253)	attribute	performed_procedure_step_information
PerformedProcedureStepID	(0040,0253)	attribute	performed_procedure_step_summary
PerformedProcedureStepStartDate	(0040,0244)	attribute	performed_procedure_step_information
PerformedProcedureStepStartDate	(0040,0244)	attribute	performed_procedure_step_summary
PerformedProcedureStepStartTime	(0040,0245)	attribute	performed_procedure_step_information
PerformedProcedureStepStartTime	(0040,0245)	attribute	performed_procedure_step_summary
PerformedProcedureStepStatus	(0040,0252)	attribute	performed_procedure_step_information
PerformedProtocolCodeSequence	(0040,0260)	attribute	image_acquisition_results
PerformedProtocolCodeSequence	(0040,0260)	attribute	general_contributing_sources
PerformedProtocolCodeSequence	(0040,0260)	attribute	enhanced_us_series
PerformedProtocolCodeSequence	(0040,0260)	attribute	performed_procedure_step_summary
PerformedStationAETitle	(0040,0241)	attribute	performed_procedure_step_information
PerformedStationName	(0040,0242)	attribute	performed_procedure_step_information
PerformingPhysicianName	(0008,1050)	attribute	performed_series_sequence
PerformingPhysicianName	(0008,1050)	attribute	general_series
PersonName	(0040,A123)	attribute	equipment_administrator_sequence
PersonName	(0040,A123)	attribute	content_item
PersonName	(0040,A123)	attribute	identified_person_or_device
PersonName	(0040,A123)	attribute	document_content
PhaseContrast	(0018,9014)	attribute	mr_pulse_sequence
PhaseInformationSequence	(0054,0032)	attribute	nm_phase
PhaseVector	(0054,0030)	attribute	nm_multi_frame
PhosphorType	(0018,1261)	attribute	cr_series
PhotometricInterpretation	(0028,0004)	attribute	whole_slide_microscopy_image
PhotometricInterpretation	(0028,0004)	attribute	double_floating_point_image_pixel
PhotometricInterpretation	(0028,0004)	attribute	ct_image
PhotometricInterpretation	(0028,0004)	attribute	enhanced_mr_image
PhotometricInterpretation	(0028,0004)	attribute	ophthalmic_optical_coherence_tomography_b_scan_volume_analysis_image
PhotometricInterpretation	(0028,0004)	attribute	enhanced_pet_image
PhotometricInterpretation	(0028,0004)	attribute	image_pixel_description
PhotometricInterpretation	(0028,0004)	attribute	floating_point_image_pixel
PhotometricInterpretation	(0028,0004)	attribute	vl_image
PhotometricInterpretation	(0028,0004)	attribute	enhanced_ct_image
PhotometricInterpretation	(0028,0004)	attribute	segmentation_image
PhotometricInterpretation	(0028,0004)	attribute	basic_grayscale_image_sequence
PhotometricInterpretation	(0028,0004)	attribute	basic_color_image_sequence
PhotometricInterpretation	(0028,0004)	attribute	parametric_map_image
PhotometricInterpretation	(0028,0004)	attribute	x_ray_image
PhotometricInterpretation	(0028,0004)	attribute	corneal_topography_map_image
PhotometricInterpretation	(0028,0004)	attribute	intravascular_oct_image
PhotometricInterpretation	(0028,0004)	attribute	rt_image
PhotometricInterpretation	(0028,0004)	attribute	pet_image
PhotometricInterpretation	(0028,0004)	attribute	ophthalmic_optical_coherence_tomography_en_face_image
PhotometricInterpretation	(0028,0004)	attribute	rt_dose
PhotometricInterpretation	(0028,0004)	attribute	us_image
PhotometricInterpretation	(0028,0004)	attribute	dx_image
PhotometricInterpretation	(0028,0004)	attribute	ophthalmic_photography_image
PhotometricInterpretation	(0028,0004)	attribute	mr_image
PhotometricInterpretation	(0028,0004)	attribute	ophthalmic_thickness_map
PhotometricInterpretation	(0028,0004)	attribute	nm_image_pixel
PhotometricInterpretation	(0028,0004)	attribute	enhanced_us_image
PhotometricInterpretation	(0028,0004)	attribute	cr_image
PhotometricInterpretation	(0028,0004)	attribute	enhanced_mammography_image
PhotometricInterpretation	(0028,0004)	attribute	x_ray_3d_image
PhotometricInterpretation	(0028,0004)	attribute	ophthalmic_tomography_image
PhototimerSetting	(0018,7065)	attribute	x_ray_generation
PixelAspectRatio	(0028,0034)	attribute	double_floating_point_image_pixel
PixelAspectRatio	(0028,0034)	attribute	image_pixel_description
PixelAspectRatio	(0028,0034)	attribute	floating_point_image_pixel
PixelAspectRatio	(0028,0034)	attribute	basic_grayscale_image_sequence
PixelAspectRatio	(0028,0034)	attribute	basic_color_image_sequence
PixelAspectRatio	(0028,0034)	attribute	corneal_topography_map_image
PixelAspectRatio	(0028,0034)	attribute	ophthalmic_thickness_map
PixelBandwidth	(0018,0095)	attribute	mr_image
PixelBandwidth	(0018,0095)	attribute	mr_imaging_modifier_sequence
PixelIntensityRelationship	(0028,1040)	attribute	x_ray_image
PixelIntensityRelationship	(0028,1040)	attribute	rt_image
PixelIntensityRelationship	(0028,1040)	attribute	intravascular_oct_processing_parameters
PixelIntensityRelationship	(0028,1040)	attribute	frame_pixel_data_properties_sequence
PixelIntensityRelationship	(0028,1040)	attribute	dx_image
PixelIntensityRelationshipSign	(0028,1041)	attribute	rt_image
PixelIntensityRelationshipSign	(0028,1041)	attribute	frame_pixel_data_properties_sequence
PixelIntensityRelationshipSign	(0028,1041)	attribute	dx_image
PixelPaddingRangeLimit	(0028,0121)	attribute	image_pixel
PixelPaddingValue	(0028,0120)	attribute	general_equipment
PixelPresentation	(0008,9205)	attribute	parametric_map_image
PixelPresentation	(0008,9205)	attribute	intravascular_oct_image
PixelPresentation	(0008,9205)	attribute	common_ct_mr_image_description
PixelPresentation	(0008,9205)	attribute	render_display
PixelPresentation	(0008,9205)	attribute	ophthalmic_thickness_map
PixelPresentation	(0008,9205)	attribute	mpr_volumetric_presentation_state_display
PixelPresentation	(0008,9205)	attribute	advanced_blending_presentation_state_display
PixelRepresentation	(0028,0103)	attribute	whole_slide_microscopy_image
PixelRepresentation	(0028,0103)	attribute	enhanced_mr_image
PixelRepresentation	(0028,0103)	attribute	ophthalmic_optical_coherence_tomography_b_scan_volume_analysis_image
PixelRepresentation	(0028,0103)	attribute	image_pixel_description
PixelRepresentation	(0028,0103)	attribute	vl_image
PixelRepresentation	(0028,0103)	attribute	segmentation_image
PixelRepresentation	(0028,0103)	attribute	basic_grayscale_image_sequence
PixelRepresentation	(0028,0103)	attribute	basic_color_image_sequence
PixelRepresentation	(0028,0103)	attribute	x_ray_image
PixelRepresentation	(0028,0103)	attribute	corneal_topography_map_image
PixelRepresentation	(0028,0103)	attribute	intravascular_oct_image
PixelRepresentation	(0028,0103)	attribute	rt_image
PixelRepresentation	(0028,0103)	attribute	ophthalmic_optical_coherence_tomography_en_face_image
PixelRepresentation	(0028,0103)	attribute	rt_dose
PixelRepresentation	(0028,0103)	attribute	us_image
PixelRepresentation	(0028,0103)	attribute	dx_image
PixelRepresentation	(0028,0103)	attribute	ophthalmic_photography_image
PixelRepresentation	(0028,0103)	attribute	ophthalmic_thickness_map
PixelRepresentation	(0028,0103)	attribute	enhanced_us_image
PixelRepresentation	(0028,0103)	attribute	enhanced_mammography_image
PixelRepresentation	(0028,0103)	attribute	ophthalmic_tomography_image
PixelSpacing	(0028,0030)	attribute	vl_image
PixelSpacing	(0028,0030)	attribute	source_pixel_planes_characteristics_sequence
PixelSpacing	(0028,0030)	attribute	pixel_measures_sequence
PixelSpacing	(0028,0030)	attribute	image_plane
PixelSpacing	(0028,0030)	attribute	ophthalmic_optical_coherence_tomography_en_face_image
PixelSpacing	(0028,0030)	attribute	ophthalmic_photography_image
PixelSpacing	(0028,0030)	attribute	ophthalmic_thickness_map
PixelSpacing	(0028,0030)	attribute	basic_pixel_spacing_calibration
PixelSpacing	(0028,0030)	attribute	nm_image_pixel
PixelSpacingCalibrationDescription	(0028,0A04)	attribute	basic_pixel_spacing_calibration
PixelSpacingCalibrationType	(0028,0A02)	attribute	basic_pixel_spacing_calibration
PlanIntent	(300A,000A)	attribute	rt_general_plan
PlanarConfiguration	(0028,0006)	attribute	whole_slide_microscopy_image
PlanarConfiguration	(0028,0006)	attribute	enhanced_mr_image
PlanarConfiguration	(0028,0006)	attribute	image_pixel_description
PlanarConfiguration	(0028,0006)	attribute	vl_image
PlanarConfiguration	(0028,0006)	attribute	basic_color_image_sequence
PlanarConfiguration	(0028,0006)	attribute	us_image
PlanarConfiguration	(0028,0006)	attribute	ophthalmic_photography_image
Planes			
PlateID	(0018,1004)	attribute	dx_detector
PlateID	(0018,1004)	attribute	cr_image
PlateType	(0018,1260)	attribute	cr_series
PositionReferenceIndicator	(0020,1040)	attribute	frame_of_reference
PositionerMotion	(0018,1500)	attribute	xa_positioner
PositionerMotion	(0018,1500)	attribute	enhanced_mammography_image
PositionerPrimaryAngle	(0018,1510)	attribute	per_projection_acquisition_sequence
PositionerPrimaryAngle	(0018,1510)	attribute	mammography_image
PositionerPrimaryAngle	(0018,1510)	attribute	xa_positioner
PositionerPrimaryAngle	(0018,1510)	attribute	dx_positioning
PositionerPrimaryAngle	(0018,1510)	attribute	positioner_position_sequence
PositionerPrimaryAngle	(0018,1510)	attribute	positioner_position_sequence
PositionerPrimaryAngle	(0018,1510)	attribute	per_projection_acquisition_sequence
PositionerSecondaryAngle	(0018,1511)	attribute	per_projection_acquisition_sequence
PositionerSecondaryAngle	(0018,1511)	attribute	mammography_image
PositionerSecondaryAngle	(0018,1511)	attribute	xa_positioner
PositionerSecondaryAngle	(0018,1511)	attribute	dx_positioning
PositionerSecondaryAngle	(0018,1511)	attribute	positioner_position_sequence
PositionerSecondaryAngle	(0018,1511)	attribute	positioner_position_sequence
PositionerSecondaryAngle	(0018,1511)	attribute	per_projection_acquisition_sequence
PositionerType	(0018,1508)	attribute	mammography_image
PositionerType	(0018,1508)	attribute	xa_xrf_acquisition
PositionerType	(0018,1508)	attribute	dx_positioning
PositionerType	(0018,1508)	attribute	intra_oral_image
PositionerType	(0018,1508)	attribute	enhanced_mammography_image
PostprocessingFunction			
PredecessorDocumentsSequence	(0040,A360)	attribute	encapsulated_document
PredecessorDocumentsSequence	(0040,A360)	attribute	sr_document_general
PreferredPlaybackSequencing	(0018,1244)	attribute	multi-frame_presentation_sequence
PreferredPlaybackSequencing	(0018,1244)	attribute	image_boxes_sequence
PreferredPlaybackSequencing	(0018,1244)	attribute	cine
PreferredPlaybackSequencing	(0018,1244)	attribute	structured_display_image_box_sequence
PreferredPlaybackSequencing	(0018,1244)	attribute	xa_xrf_multi_frame_presentation
PregnancyStatus	(0010,21C0)	attribute	patient_medical
PregnancyStatus	(0010,21C0)	attribute	patient_study
PrescriptionDescription	(300A,000E)	attribute	rt_prescription
PresentationCreationDate	(0070,0082)	attribute	volumetric_presentation_state_identification
PresentationCreationDate	(0070,0082)	attribute	presentation_state_identification
PresentationCreationDate	(0070,0082)	attribute	structured_display
PresentationCreationTime	(0070,0083)	attribute	volumetric_presentation_state_identification
PresentationCreationTime	(0070,0083)	attribute	presentation_state_identification
PresentationCreationTime	(0070,0083)	attribute	structured_display
PresentationIntentType	(0008,0068)	attribute	intravascular_oct_series
PresentationIntentType	(0008,0068)	attribute	dx_series
PresentationLUTShape	(2050,0020)	attribute	whole_slide_microscopy_image
PresentationLUTShape	(2050,0020)	attribute	enhanced_mr_image
PresentationLUTShape	(2050,0020)	attribute	ophthalmic_optical_coherence_tomography_b_scan_volume_analysis_image
PresentationLUTShape	(2050,0020)	attribute	enhanced_pet_image
PresentationLUTShape	(2050,0020)	attribute	general_image
PresentationLUTShape	(2050,0020)	attribute	presentation_lut
PresentationLUTShape	(2050,0020)	attribute	enhanced_ct_image
PresentationLUTShape	(2050,0020)	attribute	parametric_map_image
PresentationLUTShape	(2050,0020)	attribute	intravascular_oct_image
PresentationLUTShape	(2050,0020)	attribute	ophthalmic_optical_coherence_tomography_en_face_image
PresentationLUTShape	(2050,0020)	attribute	softcopy_presentation_lut
PresentationLUTShape	(2050,0020)	attribute	dx_image
PresentationLUTShape	(2050,0020)	attribute	ophthalmic_photography_image
PresentationLUTShape	(2050,0020)	attribute	sc_multi_frame_image
PresentationLUTShape	(2050,0020)	attribute	enhanced_us_image
PresentationLUTShape	(2050,0020)	attribute	enhanced_mammography_image
PresentationLUTShape	(2050,0020)	attribute	mpr_volumetric_presentation_state_display
PresentationLUTShape	(2050,0020)	attribute	x_ray_3d_image
PresentationLUTShape	(2050,0020)	attribute	ophthalmic_tomography_image
PrimaryPromptsCountsAccumulated	(0054,1310)	attribute	pet_image
PrimaryPromptsCountsAccumulated	(0054,1310)	attribute	pet_frame_correction_factors_sequence
ProcedureCodeSequence	(0008,1032)	attribute	performed_procedure_step_information
ProcedureCodeSequence	(0008,1032)	attribute	general_study
ProcedureCodeSequence	(0008,1032)	attribute	hanging_protocol_definition_sequence
ProcessingFunction	(0018,5020)	attribute	nm_image
ProcessingFunction	(0018,5020)	attribute	us_image
ProcessingFunction	(0018,5020)	attribute	enhanced_us_image
ProtocolName	(0018,1030)	attribute	sr_document_series
ProtocolName	(0018,1030)	attribute	key_object_document_series
ProtocolName	(0018,1030)	attribute	performed_series_sequence
ProtocolName	(0018,1030)	attribute	protocol_context
ProtocolName	(0018,1030)	attribute	general_contributing_sources
ProtocolName	(0018,1030)	attribute	encapsulated_document_series
ProtocolName	(0018,1030)	attribute	general_series
PulseSequenceName	(0018,9005)	attribute	mr_pulse_sequence
PulseSequenceName	(0018,9005)	attribute	mr_spectroscopy_pulse_sequence
QuadratureReceiveCoil	(0018,9044)	attribute	mr_receive_coil_sequence
QualityControlImage	(0028,0300)	attribute	general_image
QualityControlImage	(0028,0300)	attribute	enhanced_mammography_image
QualityControlImage	(0028,0300)	attribute	x_ray_3d_image
RFEchoTrainLength	(0018,9240)	attribute	mr_timing_and_related_parameters_sequence
ROIContourSequence	(3006,0039)	attribute	roi_contour
RTPlanDate	(300A,0006)	attribute	rt_general_plan
RTPlanDescription	(300A,0004)	attribute	rt_general_plan
RTPlanGeometry	(300A,000C)	attribute	rt_general_plan
RTPlanLabel	(300A,0002)	attribute	plan_overview_sequence
RTPlanLabel	(300A,0002)	attribute	rt_general_plan
RTPlanName	(300A,0003)	attribute	rt_general_plan
RTPlanTime	(300A,0007)	attribute	rt_general_plan
RTROIObservationsSequence	(3006,0080)	attribute	rt_roi_observations
RadiationMode	(0018,115A)	attribute	x_ray_acquisition
RadiationMode	(0018,115A)	attribute	xa_xrf_acquisition
RadiationSetting	(0018,1155)	attribute	x_ray_acquisition
RadiationSetting	(0018,1155)	attribute	xa_xrf_acquisition
RadiationSetting	(0018,1155)	attribute	acquisition_protocol_element_sequence
RadionuclideTotalDose	(0018,1074)	attribute	radiopharmaceutical_information_sequence
RadionuclideTotalDose	(0018,1074)	attribute	radiopharmaceutical_information_sequence
RadionuclideTotalDose	(0018,1074)	attribute	radiopharmaceutical_information_sequence
Radiopharmaceutical	(0018,0031)	attribute	radiopharmaceutical_information_sequence
RadiopharmaceuticalInformationSequence	(0054,0016)	attribute	enhanced_pet_isotope
RadiopharmaceuticalInformationSequence	(0054,0016)	attribute	pet_isotope
RadiopharmaceuticalInformationSequence	(0054,0016)	attribute	nm_isotope
RadiopharmaceuticalStartTime	(0018,1072)	attribute	radiopharmaceutical_information_sequence
RadiopharmaceuticalStartTime	(0018,1072)	attribute	radiopharmaceutical_information_sequence
RadiopharmaceuticalVolume	(0018,1071)	attribute	radiopharmaceutical_information_sequence
RadiopharmaceuticalVolume	(0018,1071)	attribute	radiopharmaceutical_information_sequence
RadiusOfCircularShutter	(0018,1612)	attribute	display_shutter
RandomsCorrected	(0018,9765)	attribute	enhanced_pet_corrections
RandomsCorrectionMethod	(0054,1100)	attribute	enhanced_pet_corrections
RandomsCorrectionMethod	(0054,1100)	attribute	pet_series
RealWorldValueMappingSequence	(0040,9096)	attribute	general_image
RealWorldValueMappingSequence	(0040,9096)	attribute	nm_image
RealWorldValueMappingSequence	(0040,9096)	attribute	real_world_value_mapping
ReasonForStudy			
ReasonForTheImagingServiceRequest			
ReasonForTheRequestedProcedure	(0040,1002)	attribute	request
ReasonForTheRequestedProcedure	(0040,1002)	attribute	requested_procedure
ReasonForTheRequestedProcedure	(0040,1002)	attribute	referenced_request_sequence
ReceiveCoilName	(0018,1250)	attribute	mr_receive_coil_sequence
ReceiveCoilName	(0018,1250)	attribute	mr_image
ReceiveCoilType	(0018,9043)	attribute	mr_receive_coil_sequence
RecognitionCode			
RecognizableVisualFeatures	(0028,0302)	attribute	_dermoscopic_image
RecognizableVisualFeatures	(0028,0302)	attribute	enhanced_mr_image
RecognizableVisualFeatures	(0028,0302)	attribute	ophthalmic_optical_coherence_tomography_b_scan_volume_analysis_image
RecognizableVisualFeatures	(0028,0302)	attribute	enhanced_pet_image
RecognizableVisualFeatures	(0028,0302)	attribute	general_image
RecognizableVisualFeatures	(0028,0302)	attribute	enhanced_ct_image
RecognizableVisualFeatures	(0028,0302)	attribute	parametric_map_image
RecognizableVisualFeatures	(0028,0302)	attribute	corneal_topography_map_image
RecognizableVisualFeatures	(0028,0302)	attribute	intravascular_oct_image
RecognizableVisualFeatures	(0028,0302)	attribute	encapsulated_document
RecognizableVisualFeatures	(0028,0302)	attribute	ophthalmic_optical_coherence_tomography_en_face_image
RecognizableVisualFeatures	(0028,0302)	attribute	ophthalmic_photography_image
RecognizableVisualFeatures	(0028,0302)	attribute	ophthalmic_thickness_map
RecognizableVisualFeatures	(0028,0302)	attribute	sc_multi_frame_image
RecognizableVisualFeatures	(0028,0302)	attribute	enhanced_us_image
RecognizableVisualFeatures	(0028,0302)	attribute	x_ray_3d_image
RecognizableVisualFeatures	(0028,0302)	attribute	ophthalmic_tomography_image
RecommendedAbsentPixelCIELabValue	(0048,0015)	attribute	whole_slide_microscopy_image
RecommendedDisplayFrameRate	(0008,2144)	attribute	intravascular_oct_image
RecommendedDisplayFrameRate	(0008,2144)	attribute	image_boxes_sequence
RecommendedDisplayFrameRate	(0008,2144)	attribute	cine
RecommendedDisplayFrameRate	(0008,2144)	attribute	structured_display_image_box_sequence
ReconstructionDiameter	(0018,1100)	attribute	ct_image
ReconstructionDiameter	(0018,1100)	attribute	reconstruction_protocol_element_sequence
ReconstructionDiameter	(0018,1100)	attribute	pet_reconstruction_sequence
ReconstructionDiameter	(0018,1100)	attribute	mr_image
ReconstructionDiameter	(0018,1100)	attribute	nm_reconstruction
ReconstructionDiameter	(0018,1100)	attribute	ct_reconstruction_sequence
ReconstructionDiameter	(0018,1100)	attribute	pet_series
ReconstructionMethod	(0054,1103)	attribute	pet_series
ReconstructionTargetCenterPatient	(0018,9318)	attribute	ct_image
ReconstructionTargetCenterPatient	(0018,9318)	attribute	reconstruction_protocol_element_sequence
ReconstructionTargetCenterPatient	(0018,9318)	attribute	pet_position_sequence
ReconstructionTargetCenterPatient	(0018,9318)	attribute	ct_position_sequence
RectificationType	(0018,1156)	attribute	xa_xrf_acquisition
RectificationType	(0018,1156)	attribute	x_ray_acquisition_dose
RectificationType	(0018,1156)	attribute	x_ray_generation
RectilinearPhaseEncodeReordering	(0018,9034)	attribute	mr_pulse_sequence
RectilinearPhaseEncodeReordering	(0018,9034)	attribute	mr_spectroscopy_pulse_sequence
RedPaletteColorLookupTableDescriptor	(0028,1101)	attribute	image_pixel_description
RedPaletteColorLookupTableDescriptor	(0028,1101)	attribute	palette_color_lookup_table
RedPaletteColorLookupTableDescriptor	(0028,1101)	attribute	enhanced_palette_color_lookup_table_sequence
RedPaletteColorLookupTableDescriptor	(0028,1101)	attribute	presentation_state_classification_component_sequence
RedPaletteColorLookupTableDescriptor	(0028,1101)	attribute	supplemental_palette_color_lookup_table
ReferencePixelX0	(0018,6020)	attribute	sequence_of_ultrasound_regions
ReferencePixelY0	(0018,6022)	attribute	sequence_of_ultrasound_regions
ReferencedDoseSequence	(300C,0080)	attribute	ion_beam_sequence
ReferencedDoseSequence	(300C,0080)	attribute	beam_sequence
ReferencedDoseSequence	(300C,0080)	attribute	control_point_sequence
ReferencedDoseSequence	(300C,0080)	attribute	rt_general_plan
ReferencedDoseSequence	(300C,0080)	attribute	fraction_group_sequence
ReferencedFileID			
ReferencedFrameOfReferenceSequence	(3006,0010)	attribute	structure_set
ReferencedFrameOfReferenceUID	(3006,0024)	attribute	structure_set_roi_sequence
ReferencedFrameOfReferenceUID	(3006,0024)	attribute	3d_spatial_coordinates
ReferencedGeneralPurposeScheduledProcedureStepTransactionUID			
ReferencedImageEvidenceSequence	(0008,9092)	attribute	hierarchical_evidence_reference
